0 0 10
0 0 9.99999
0 0 9.99997
0 0 9.99994
0 0 9.9999
0 0 9.99985
0 0 9.99979
0 0 9.99973
0 0 9.99965
0 0 9.99956
0 0 9.99946
0 0 9.99935
0 0 9.99923
0 0 9.99911
0 0 9.99897
0 0 9.99882
0 0 9.99866
0 0 9.9985
0 0 9.99832
0 0 9.99813
0 0 9.99794
0 0 9.99773
0 0 9.99752
0 0 9.99729
0 0 9.99705
0 0 9.99681
0 0 9.99655
0 0 9.99629
0 0 9.99601
0 0 9.99573
0 0 9.99543
0 0 9.99513
0 0 9.99482
0 0 9.99449
0 0 9.99416
0 0 9.99381
0 0 9.99346
0 0 9.9931
0 0 9.99272
0 0 9.99234
0 0 9.99195
0 0 9.99155
0 0 9.99113
0 0 9.99071
0 0 9.99028
0 0 9.98984
0 0 9.98938
0 0 9.98892
0 0 9.98845
0 0 9.98797
0 0 9.98748
0 0 9.98698
0 0 9.98647
0 0 9.98595
0 0 9.98542
0 0 9.98488
0 0 9.98433
0 0 9.98377
0 0 9.9832
0 0 9.98262
0 0 9.98203
0 0 9.98143
0 0 9.98082
0 0 9.9802
0 0 9.97957
0 0 9.97894
0 0 9.97829
0 0 9.97763
0 0 9.97696
0 0 9.97628
0 0 9.9756
0 0 9.9749
0 0 9.97419
0 0 9.97348
0 0 9.97275
0 0 9.97201
0 0 9.97127
0 0 9.97051
0 0 9.96974
0 0 9.96897
0 0 9.96818
0 0 9.96739
0 0 9.96658
0 0 9.96577
0 0 9.96494
0 0 9.96411
0 0 9.96326
0 0 9.96241
0 0 9.96155
0 0 9.96067
0 0 9.95979
0 0 9.95889
0 0 9.95799
0 0 9.95708
0 0 9.95615
0 0 9.95522
0 0 9.95428
0 0 9.95333
0 0 9.95236
0 0 9.95139
0 0 9.95041
